EmployeeID,JoinDate,LastPromotionDate,Age,Gender,Department,Location,JobLevel,EngagementScore,PerformanceScore,ManagerSatisfaction,NumTrainingsCompleted,TenureYears,LeftCompany,AttritionReason
2644,2013-01-19,2018-01-18,48,Female,Engineering,Berlin,3,6.958909501607756,2.6168900545132585,4.891507877772171,7,12,0,
2645,2016-09-23,2021-09-22,41,Other,Sales,Remote,1,5.970176430407013,2.079382502985043,3.3645148650381396,9,8,0,
2646,2013-05-17,2019-05-16,32,Male,Sales,New York,5,5.993261115722152,1.9725612530889807,1.6957122205012762,1,11,0,
2647,2012-01-22,2017-01-20,22,Female,Engineering,New York,4,6.9942658644177085,3.2966106806484707,1.9186811723351953,4,13,0,
2648,2021-11-14,2023-11-14,37,Male,Engineering,Berlin,5,7.118605881548518,2.712277566734481,3.7715507206921237,2,3,1,Manager conflict
2649,2019-09-04,2023-09-03,29,Female,Engineering,Remote,5,5.096980653221659,2.5944208825200143,3.4813593823574975,1,5,1,Relocation
2650,2021-01-08,2023-01-08,49,Male,Sales,Dubai,4,3.255814043659064,4.7706107907355415,4.806281856792971,5,4,1,Retired
2651,2015-07-22,2021-07-20,38,Male,Product,Berlin,2,7.806628628429081,3.3104263045173443,3.207643933138484,1,9,1,Relocation
2652,2018-07-25,2022-07-24,40,Other,HR,Remote,4,4.970500599588554,3.5364867663411994,1.5305831133590646,3,6,1,Lack of growth
2653,2012-04-09,2014-04-09,41,Other,Sales,New York,1,7.993734021670761,5.0,4.134560612141658,7,12,0,
2654,2014-06-24,2018-06-23,43,Male,Product,Berlin,4,6.910205964901304,2.476881870388305,2.7682776453323896,3,10,0,
2655,2014-05-13,2022-05-11,40,Other,Sales,Remote,1,8.203858141581685,4.41486779809785,3.5789416273696992,5,10,1,Manager conflict
2656,2012-06-09,2022-06-07,42,Other,Marketing,Dubai,4,5.29834072180817,3.3736340019438615,3.7673625220626326,6,12,0,
2657,2022-06-12,2023-06-12,25,Male,Sales,New York,4,3.545671167375237,2.9897088404369367,4.823230455289254,2,2,0,
2658,2013-03-17,2018-03-16,41,Other,HR,New York,4,6.855659599410869,3.3325116484595414,3.0144206205558093,4,12,1,Manager conflict
2659,2019-01-18,2023-01-17,26,Male,Product,Berlin,2,3.1749509957278153,2.003011011135701,3.052071370405575,5,6,1,Better offer
2660,2021-01-08,2022-01-08,47,Other,Product,Dubai,3,2.7565697605519195,4.7114275036324305,2.8934633484157675,6,4,0,
2661,2020-11-04,2022-11-04,41,Male,Product,Berlin,2,8.050483983728117,3.82427654247887,2.6845504995099474,5,4,1,Lack of growth
2662,2016-04-27,2023-04-26,39,Other,HR,New York,5,7.300936933394061,2.7070395549135724,3.1278610030649294,4,8,1,Manager conflict
2663,2016-02-01,2019-01-31,44,Female,HR,New York,1,7.761088417366905,2.9097802620706426,2.010909121388231,2,9,1,Better offer
2664,2019-05-05,2019-05-05,27,Female,Product,Berlin,3,5.699324563454546,3.407696451853886,2.9987832772516767,9,5,1,Relocation
2665,2022-05-23,2024-05-22,38,Male,Marketing,New York,5,4.755711906200281,4.628603392122176,5.0,9,2,0,
2666,2019-08-04,2024-08-02,48,Female,Engineering,Remote,1,6.3605725254443986,3.3536193733128647,4.242222004105581,10,5,1,Relocation
2667,2015-02-05,2019-02-04,49,Other,Marketing,Dubai,1,8.362791675340436,2.1995320851790154,4.736009095448511,8,10,1,Manager conflict
2668,2020-12-23,2023-12-23,43,Female,Product,Berlin,3,9.966649410546719,4.339818046960043,3.861173255878034,10,4,0,
2669,2020-11-25,2023-11-25,43,Other,HR,Berlin,2,4.183313932875741,1.7750850160808505,3.876746824124748,7,4,0,
2670,2022-06-13,2024-06-12,38,Male,Product,New York,3,5.1488171457865946,2.9819288475983288,3.302408744348116,0,2,0,
2671,2019-12-14,2022-12-13,44,Male,Product,Dubai,4,4.572631831615174,3.6745661483433607,4.118500638710633,10,5,0,
2672,2016-04-23,2020-04-22,45,Other,Marketing,New York,4,7.151865345606898,2.6874314326271267,2.2059437559928305,0,8,0,
2673,2014-02-16,2024-02-14,49,Female,Marketing,Berlin,3,3.7615715083158956,2.806921212328427,3.8283918621768076,9,11,1,Retired
2674,2019-01-08,2022-01-07,35,Male,Sales,Dubai,4,8.681037507297633,2.974022934066682,3.652758003295235,9,6,1,Lack of growth
2675,2019-08-10,2022-08-09,29,Other,Sales,New York,5,9.009489674675308,4.7515288692138995,4.048610637388437,2,5,1,Better offer
2676,2012-02-13,2015-02-12,29,Female,Engineering,Dubai,3,7.763270419641337,5.0,4.61947442623257,10,13,0,
2677,2015-11-26,2023-11-24,47,Female,Marketing,Dubai,1,10.0,3.133907687092263,5.0,3,9,0,
2678,2013-07-11,2020-07-09,34,Female,Sales,Dubai,1,8.105261402647233,4.378654850180379,5.0,2,11,0,
2679,2021-07-21,2021-07-21,47,Female,Engineering,New York,4,5.442780071524515,5.0,5.0,2,3,0,
2680,2012-03-05,2014-03-05,40,Other,Product,New York,5,9.226096642553504,2.7267852318341954,5.0,8,13,1,Retired
2681,2017-01-06,2020-01-06,44,Female,Product,Berlin,2,5.696283106650373,4.0065632050694,3.613179825534117,6,8,0,
2682,2015-12-23,2017-12-22,26,Other,Marketing,New York,3,3.553946522843102,3.297227106117464,3.360293119964264,9,9,0,
2683,2019-10-10,2023-10-09,40,Male,Product,Dubai,3,5.982471176255243,3.002947513164318,3.565633838449551,7,5,1,Retired
2684,2020-02-27,2024-02-26,23,Male,Marketing,New York,3,7.382839519785901,3.38161992494587,4.67830059592267,3,5,0,
2685,2014-03-09,2021-03-07,39,Other,HR,Berlin,2,6.587420793983967,4.722807922133408,2.8186305893790733,8,11,0,
2686,2021-03-04,2021-03-04,34,Other,Sales,Berlin,1,7.525087256798804,3.452956551701519,5.0,3,4,0,
2687,2022-04-10,2023-04-10,42,Male,Sales,Dubai,1,5.2197069898126,4.0080122910546,2.644169234760641,9,2,0,
2688,2018-10-20,2023-10-19,50,Male,Marketing,Berlin,2,6.9526084154902685,2.3889181782887166,1.5834825424644516,9,6,1,Better offer
2689,2013-10-03,2018-10-02,43,Female,Engineering,New York,3,8.499262087186967,4.376540512292303,1.0,8,11,1,Manager conflict
2690,2019-06-14,2022-06-13,46,Other,Sales,New York,4,6.337228611431758,1.9263709778830154,3.9464977744008634,1,5,0,
2691,2012-07-18,2024-07-15,50,Male,Product,New York,2,7.317686423629008,3.000417359688161,3.2752299660703517,10,12,1,Manager conflict
2692,2022-04-12,2023-04-12,41,Male,Sales,New York,2,6.044253742008874,4.935856464085898,3.8414801485694317,1,2,0,
2693,2020-08-01,2023-08-01,45,Female,Marketing,Dubai,4,6.354867026081619,2.6500917472398746,2.529607950010744,8,4,0,
2694,2020-09-13,2021-09-13,53,Male,Engineering,Berlin,4,7.941687204261371,2.9508735190104227,2.7866027330879333,1,4,0,
2695,2018-04-15,2021-04-14,42,Male,HR,Berlin,5,6.988895916994906,3.4026189940865326,4.322149206098367,1,6,0,
2696,2022-01-24,2025-01-23,22,Other,Sales,New York,4,8.2682486420628,3.1187627127271265,3.251405973087152,0,3,0,
2697,2019-04-16,2024-04-14,27,Other,Product,New York,5,5.0848442179629725,3.768667925103835,4.894629263183099,2,5,0,
2698,2016-07-25,2024-07-23,43,Female,HR,Berlin,5,8.30259242241205,3.2952927664777123,3.036206131612652,5,8,0,
2699,2016-07-20,2017-07-20,48,Male,Marketing,Remote,4,5.119044576867156,2.903437070415347,1.3200078757770748,1,8,0,
2700,2022-10-01,2023-10-01,51,Other,Marketing,Berlin,4,8.08008640825944,3.1842419917829052,3.4724409196226595,5,2,1,Lack of growth
2701,2017-06-16,2018-06-16,45,Other,HR,Berlin,2,6.399838802287067,4.97170889836189,3.713237654948288,6,7,0,
2702,2021-06-21,2024-06-20,39,Female,Marketing,Remote,3,4.910681631708393,4.798693290993424,3.83830162490126,2,3,1,Retired
2703,2014-09-14,2024-09-11,34,Male,Engineering,New York,1,4.90008036509409,2.622587644601506,2.603654380414037,7,10,1,Relocation
2704,2021-02-04,2021-02-04,45,Male,Sales,New York,5,5.884045749817765,2.800448836813862,2.5232757167618884,6,4,0,
2705,2012-04-04,2015-04-04,45,Female,Engineering,Dubai,5,5.702616199942146,4.978916554047583,4.13033584218894,8,13,0,
2706,2014-12-13,2022-12-11,47,Male,Sales,Dubai,4,7.677727668901475,2.427764046644694,4.49872350628905,9,10,1,Retired
2707,2019-06-14,2022-06-13,25,Male,HR,Berlin,5,9.131643680032447,4.146743935418645,3.5994378102427955,4,5,0,
2708,2022-09-18,2023-09-18,29,Female,Marketing,New York,5,7.446673351109935,4.591560001885295,3.8544040775393325,1,2,1,Lack of growth
2709,2012-11-24,2015-11-24,48,Female,Product,Dubai,5,6.691267704446209,3.0418557262357733,4.5579444373004785,1,12,0,
2710,2015-07-03,2024-06-30,27,Female,Engineering,Dubai,4,5.997766281195851,4.552337940046418,1.0,3,9,0,
2711,2022-02-23,2022-02-23,31,Male,Sales,Berlin,4,6.345900175747993,4.387445019119629,4.856341209835837,0,3,0,
2712,2014-12-04,2022-12-02,50,Female,Product,Dubai,1,6.009792822868338,3.3237620499879728,3.677745577206924,6,10,0,
2713,2018-06-06,2021-06-05,53,Male,HR,Berlin,2,9.658125092467285,2.2215138930537677,3.5709651873736026,0,6,0,
2714,2022-05-08,2023-05-08,36,Male,HR,Remote,5,5.107929845340221,5.0,4.454320743799177,9,2,0,
2715,2019-10-11,2023-10-10,26,Male,Sales,Remote,4,4.541734066638381,3.3253731944345764,3.8127225567169303,5,5,0,
2716,2018-06-21,2022-06-20,30,Other,Sales,Berlin,4,5.686153475329661,3.4538001692487352,3.71855490357467,4,6,0,
2717,2018-07-03,2024-07-01,43,Female,Marketing,Dubai,5,8.044424342209252,4.030181695403382,2.767801195414693,6,6,0,
2718,2021-08-10,2022-08-10,54,Other,Marketing,Berlin,1,7.685668341266149,2.3749809697894637,3.9007564391338603,1,3,0,
2719,2022-11-04,2024-11-03,39,Other,HR,Dubai,2,6.659833297083471,1.6761248296785929,5.0,7,2,0,
2720,2022-06-24,2022-06-24,41,Other,Sales,Remote,5,6.593583524666318,4.187902082892398,3.08340622109786,8,2,1,Retired
2721,2019-05-27,2024-05-25,38,Female,Engineering,Berlin,2,5.819328347812385,3.50029655427455,4.355693071443543,5,5,1,Retired
2722,2013-11-23,2014-11-23,52,Other,Engineering,Berlin,1,2.839326997866982,3.877685278399997,5.0,6,11,0,
2723,2019-09-23,2023-09-22,43,Other,Marketing,Dubai,3,4.695098273812549,2.527459903256746,2.2251177353906355,6,5,0,
2724,2022-03-26,2024-03-25,52,Female,Marketing,Dubai,1,5.9870280763616694,4.615828999828882,4.272644372445094,10,3,0,
2725,2020-10-06,2024-10-05,55,Male,Marketing,Berlin,3,5.403682875777294,3.447807866421929,3.449994253913154,4,4,1,Relocation
2726,2021-11-13,2023-11-13,49,Female,Engineering,Remote,1,5.828738951030374,4.643936313381948,4.622470580059553,9,3,0,
2727,2015-05-04,2018-05-03,47,Female,Sales,Remote,4,6.226351279108538,3.018518006212003,2.6141797053753466,7,9,1,Better offer
2728,2012-01-02,2020-12-30,23,Male,Marketing,New York,3,3.5570995113963084,3.5484264572150845,2.3859362550716092,8,13,0,
2729,2018-11-20,2022-11-19,28,Other,HR,Dubai,3,1.8150433246693058,3.799671977337926,3.0127650147047413,1,6,1,Retired
2730,2019-11-10,2020-11-09,47,Female,Engineering,Remote,1,7.574359629083472,4.4442148402518145,3.7341944565701817,6,5,1,Retired
2731,2018-06-27,2022-06-26,37,Other,HR,New York,2,8.034293802871483,4.120841748033339,3.844975610017785,6,6,0,
2732,2012-02-14,2018-02-12,34,Female,Product,New York,1,6.819692099425589,2.905327012837831,2.9929178971745376,3,13,0,
2733,2017-12-07,2022-12-06,39,Female,Engineering,New York,5,2.9964881664202343,4.628832746943447,3.561006231931807,8,7,0,
2734,2013-10-18,2019-10-17,47,Female,Sales,Remote,1,6.919958561515566,4.6107531724146416,4.406221968564732,7,11,0,
2735,2013-01-09,2015-01-09,55,Female,Engineering,New York,4,5.522689206776533,3.2341447045531417,2.696614201997383,3,12,0,
2736,2016-09-07,2020-09-06,43,Female,Sales,Berlin,1,5.018291547038679,4.441619013551491,3.5918216746924534,6,8,1,Lack of growth
2737,2019-04-03,2022-04-02,53,Female,Product,Dubai,1,5.718087448132195,3.697853479527855,3.729904527672764,10,6,1,Manager conflict
2738,2014-08-11,2017-08-10,34,Female,HR,New York,3,7.161798370110167,3.6076687557049985,1.0,7,10,0,
2739,2021-12-10,2021-12-10,25,Other,Engineering,Remote,1,3.7716195457048802,5.0,4.284939265359516,5,3,0,
2740,2015-06-15,2018-06-14,35,Male,HR,Remote,3,4.13626612177749,3.209640753116665,4.359000550117333,1,9,0,
2741,2022-03-11,2024-03-10,46,Female,Sales,Berlin,1,5.293406302443691,4.073558836877425,1.4988016805709656,5,3,1,Lack of growth
2742,2019-06-04,2022-06-03,35,Male,Product,New York,5,8.481133654885578,3.268075997886377,3.284292640308311,7,5,0,
2743,2022-05-07,2024-05-06,25,Male,Product,New York,2,8.707856958014048,4.654553018779326,4.542382689514665,7,2,1,Lack of growth
2744,2015-06-10,2016-06-09,33,Female,Sales,Remote,5,10.0,2.8514142893617254,2.5001938522859057,5,9,0,
2745,2021-08-02,2023-08-02,23,Female,Marketing,Remote,4,6.102114112342397,3.4388692410021293,1.776535146181706,2,3,0,
2746,2020-06-13,2020-06-13,55,Other,Product,Dubai,4,7.029521576534652,3.506095920045641,4.565957928628894,5,4,0,
2747,2015-04-10,2024-04-07,25,Male,Marketing,Berlin,3,3.910586492771645,3.9273110867538854,3.6431739606449485,10,9,0,
2748,2015-12-24,2017-12-23,41,Male,Marketing,Berlin,3,6.93474425338862,2.772346176216999,3.1402366796482175,0,9,0,
2749,2021-06-05,2024-06-04,54,Female,Marketing,Berlin,3,7.659283297717934,3.5977353860937145,5.0,1,3,0,
2750,2022-06-04,2022-06-04,38,Other,Product,Dubai,3,5.394251083690642,3.8452803899380767,2.0452557214255633,9,2,0,
2751,2015-09-02,2024-08-30,37,Other,Engineering,Remote,2,10.0,1.947951544110167,3.3377148372311343,2,9,0,
2752,2015-10-15,2023-10-13,55,Other,Product,Berlin,1,4.0115745132852485,1.0,1.0,7,9,0,
2753,2015-02-02,2017-02-01,52,Other,Product,Berlin,1,5.338277339879273,2.496704245105062,5.0,10,10,0,
2754,2014-06-08,2023-06-06,48,Other,HR,Dubai,5,3.421485256375321,3.4669501112693952,3.1211493899228713,5,10,1,Lack of growth
2755,2012-05-17,2022-05-15,27,Male,Sales,Berlin,5,8.980280986173678,3.693159055698831,5.0,2,12,0,
2756,2019-03-16,2023-03-15,35,Other,HR,Berlin,1,8.738021536705766,2.633911242794134,2.062540529706613,9,6,0,
2757,2019-05-27,2022-05-26,47,Female,HR,Dubai,2,3.7760433415429273,5.0,2.3868317144795137,6,5,0,
2758,2014-01-04,2021-01-02,33,Male,Marketing,Dubai,4,7.323042232666203,3.5162685977182786,4.134938130276464,5,11,1,Lack of growth
2759,2015-10-06,2020-10-04,45,Female,Sales,Dubai,1,7.482007891915507,3.82982306086851,3.4258687252753273,9,9,0,
2760,2021-04-05,2024-04-04,48,Female,Sales,Berlin,1,6.826855640772262,2.995680031020769,2.2303576893702264,2,3,1,Retired
2761,2013-10-12,2016-10-11,32,Other,Sales,Dubai,3,5.3370560834044465,4.546156165223377,2.296130958677878,10,11,1,Lack of growth
2762,2015-06-09,2017-06-08,23,Male,HR,Remote,5,3.4150668875664936,5.0,2.39132346017519,4,9,0,
2763,2012-02-27,2023-02-24,24,Female,Product,Berlin,5,8.186706567829411,2.5602500653683,2.373854601767416,7,13,0,
2764,2014-04-19,2019-04-18,23,Other,Engineering,Berlin,4,6.860317269907192,1.6086958477697866,4.1403625133661,9,10,0,
2765,2022-04-27,2023-04-27,36,Female,Marketing,Remote,2,10.0,1.7073747675647213,1.102774227817287,7,2,0,
2766,2015-03-14,2015-03-14,44,Female,Sales,Remote,5,3.7339180487748824,3.1673788431290473,3.8796820169531423,9,10,0,
2767,2016-06-13,2023-06-12,33,Male,Product,Dubai,3,8.336836609144127,2.1324462437489804,2.8021976564065434,8,8,0,
2768,2014-08-03,2020-08-01,35,Other,Product,Dubai,4,4.648715138608688,2.581624526617164,3.2818784159023053,6,10,0,
2769,2012-03-13,2023-03-11,27,Male,Product,New York,3,6.191592980577173,3.5898582728332316,1.939616527943988,10,13,1,Manager conflict
2770,2021-12-27,2024-12-26,47,Other,HR,Dubai,1,6.2379705089619915,3.3669743240357763,2.235141805619814,7,3,0,
2771,2021-09-10,2022-09-10,25,Female,Sales,New York,1,5.93522001672153,1.8380292622852255,3.461321973486395,2,3,0,
2772,2020-07-23,2023-07-23,22,Other,Product,Berlin,1,3.4904302157891642,2.5205408777956038,2.4986708786067116,2,4,1,Better offer
2773,2020-08-02,2022-08-02,38,Female,Engineering,New York,2,4.29066490454497,2.3568393939599197,3.7014348723281127,4,4,1,Retired
2774,2015-08-17,2020-08-15,45,Male,Product,New York,5,5.710295792791817,4.825004654945639,2.3331979954205746,7,9,0,
2775,2014-01-27,2022-01-25,24,Male,Marketing,Berlin,1,8.781582895109079,1.0,5.0,2,11,0,
2776,2016-07-09,2018-07-09,42,Male,Marketing,Remote,1,8.914982498549074,3.39201631398739,3.3644226522720673,7,8,0,
2777,2014-09-06,2022-09-04,31,Other,HR,Dubai,2,6.014542263574339,4.500037445825914,4.121273490428097,6,10,0,
2778,2012-08-11,2012-08-11,51,Other,Engineering,New York,5,5.166430472076521,3.989374420557022,4.663284459748473,7,12,1,Manager conflict
2779,2013-02-04,2025-02-01,55,Female,Product,New York,4,8.588996065403787,4.70316408211207,5.0,0,12,0,
2780,2016-04-28,2019-04-28,24,Male,Engineering,Dubai,1,4.566761718875864,1.5594484152963501,3.164249401161219,10,8,1,Lack of growth
2781,2016-08-15,2020-08-14,39,Male,Sales,Berlin,5,6.888834442288953,3.2698644652904467,3.5792224992118364,4,8,1,Retired
2782,2018-01-09,2024-01-08,35,Other,Engineering,Dubai,3,4.209216556230186,3.4622452923161364,3.6608288794170143,2,7,1,Better offer
2783,2015-10-17,2016-10-16,23,Other,HR,New York,3,8.037440228405295,4.162777650147237,3.486252935722059,1,9,0,
2784,2018-07-12,2018-07-12,30,Female,Product,Remote,3,4.319524581739211,2.986286538287441,3.8131059881680454,4,6,0,
2785,2013-12-25,2016-12-24,55,Male,Marketing,Berlin,5,3.8005627273462728,4.089632960469405,1.6990297234099632,9,11,0,
2786,2020-09-01,2021-09-01,54,Male,HR,New York,5,6.95807685606578,3.867215425802134,3.5674958481925167,9,4,0,
2787,2017-09-02,2017-09-02,42,Male,Engineering,New York,5,3.907165961852724,2.729564295942896,2.7469273767946376,4,7,0,
2788,2020-02-02,2022-02-01,55,Male,Marketing,Berlin,1,3.4405310436756724,3.2148115532563404,4.649021333171991,1,5,1,Lack of growth
2789,2019-04-14,2024-04-12,34,Other,Product,Remote,2,6.347443696520835,1.838419010822008,4.532399071300064,1,5,0,
2790,2016-03-22,2019-03-22,23,Other,Product,Remote,2,1.0,4.783782608325773,5.0,8,9,0,
2791,2012-09-17,2014-09-17,55,Male,Product,New York,3,7.105943747174567,2.910839612011058,3.7311429771043234,2,12,0,
2792,2015-07-06,2019-07-05,24,Other,Sales,New York,4,6.212000044596678,2.386237156233988,3.815180164152218,8,9,1,Manager conflict
2793,2013-06-28,2018-06-27,45,Male,HR,Berlin,1,3.595890486154755,3.3311021558761764,3.073872231781679,8,11,1,Retired
2794,2021-08-14,2022-08-14,25,Male,HR,Berlin,5,6.051086593996856,2.5333088843193083,4.130371177027956,7,3,0,
2795,2018-06-04,2018-06-04,31,Other,Sales,Berlin,4,8.380748073831574,3.3204144758930854,4.913969894333318,3,6,0,
2796,2019-09-28,2022-09-27,33,Female,Marketing,New York,3,1.585785773515206,3.7144632674675515,3.3843384364221234,6,5,1,Relocation
2797,2014-03-01,2024-02-27,45,Female,HR,New York,2,6.23701637602155,2.6961965523436313,3.374894821620255,8,11,0,
2798,2020-11-01,2024-10-31,25,Female,Product,Remote,1,9.075661577350115,3.5014673714421107,1.1746518125822054,10,4,1,Manager conflict
2799,2021-12-14,2021-12-14,49,Male,Marketing,Berlin,1,5.580789402485039,2.4367413134687217,2.836110797792241,8,3,0,
2800,2014-09-09,2019-09-08,53,Other,Engineering,Dubai,4,5.352593711414697,4.937169855304112,3.4364260700845644,6,10,0,
2801,2017-05-18,2017-05-18,40,Other,HR,Remote,4,7.061856993895653,4.308988609229009,4.813474945536555,0,7,0,
2802,2016-05-15,2017-05-15,36,Female,Product,New York,4,8.972979024368353,3.0454775929815834,3.7400007989979933,9,8,0,
2803,2018-09-28,2023-09-27,23,Female,HR,Berlin,2,8.092359789952468,2.743215581252309,4.354802320176041,10,6,1,Better offer
2804,2016-08-21,2019-08-21,45,Other,Sales,Dubai,5,7.662291114017346,5.0,3.513643890558193,4,8,0,
2805,2019-08-17,2022-08-16,46,Female,HR,Remote,2,5.179060960083408,3.737880770199648,3.3784051726182915,9,5,0,
2806,2018-05-25,2020-05-24,50,Male,Sales,Berlin,1,3.831678488501549,3.19178407183917,3.083900130790109,0,6,0,
2807,2019-10-10,2024-10-08,24,Male,Product,Remote,5,4.972105195511295,2.769988477135514,5.0,0,5,0,
2808,2020-04-23,2022-04-23,52,Other,HR,New York,5,4.260121725990766,4.2356551436413685,4.611085012073262,4,4,0,
2809,2019-06-05,2020-06-04,36,Female,HR,Berlin,2,6.606081568540894,3.3025000491313357,3.763860356592165,5,5,0,
2810,2022-07-09,2023-07-09,44,Female,HR,Berlin,5,6.574396393872536,2.0530232844888396,2.4024022122027042,6,2,1,Retired
2811,2013-08-23,2020-08-21,36,Female,Sales,Remote,2,5.898861218829502,3.053022447193959,3.7631706957584647,4,11,0,
2812,2014-09-22,2019-09-21,39,Female,Sales,Dubai,4,6.570590781490432,1.5374695054790786,2.931136312357032,0,10,0,
2813,2018-11-03,2021-11-02,31,Other,Product,Berlin,3,6.005841126384561,2.3703325406894633,2.911032240204296,5,6,0,
2814,2018-04-08,2019-04-08,52,Other,Product,Dubai,3,4.238025223028828,1.7803724813344646,3.1069286919572243,7,6,0,
2815,2017-12-20,2019-12-20,36,Male,Marketing,Dubai,2,6.1929986088604325,2.6335522300476017,4.5881411200105156,2,7,0,
2816,2020-02-02,2020-02-02,42,Female,Marketing,New York,4,7.311700533385798,3.7737597054639536,3.4750426033613464,5,5,0,
2817,2021-04-06,2021-04-06,53,Male,Marketing,Dubai,4,7.616896967745923,3.382233800153726,3.9958830981266855,4,3,1,Relocation
2818,2015-10-19,2022-10-17,45,Other,Sales,New York,1,5.654293203318563,3.6172220902356753,3.3003332726402883,4,9,0,
